Accession,Description,Abundance: M1,Abundance: M2,Abundance: M3,Abundance: C1,Abundance: C2,Abundance: C3
P11415,Protein 1416,662.5697782728016,1030.9205001395494,689.7700186515827,973.0047378474586,691.2590933915429,684.2430845007091
P11416,Protein 1417,1026.0380909084367,1161.87055472904,1062.2394052152501,889.5471342764971,804.3969135255256,1146.7293645897444
P11417,Protein 1418,1275.4490626871022,1151.8471011532286,958.836943684122,935.907499199335,925.7374592925408,755.5004354256607
P11418,Protein 1419,1164.4568740806735,882.5303527977833,1100.0576848473572,736.7756726043524,762.5721617695401,1054.9107620121893
P11419,Protein 1420,1050.8119930294995,695.3882343657581,948.9322733154985,868.348822367029,1079.8296253378803,1040.571465689446
P11420,Protein 1421,931.7151002751193,979.2587628813851,1261.4866649617613,1156.386820905416,1048.8823046971647,577.0890187761659
P11421,Protein 1422,1161.5205594895372,1070.3645831487984,845.2583181115423,862.404642235992,807.0478178429262,1087.9693510097554
P11422,Protein 1423,926.7135371449176,1248.765742526481,1069.34914878258,827.3776104740939,884.9839997202838,1023.1190218960555
P11423,Protein 1424,644.5477101291664,856.4024933076518,1078.0781325065736,782.0387459470646,923.9517313047043,760.715080479834
P11424,Protein 1425,944.3643073169231,746.3337440652911,968.4841812497482,1153.4887797028387,1015.8132056738064,814.6847606029418
P11425,Protein 1426,1173.3518370751085,1104.4344332955145,895.5360091597856,907.0467472334304,843.1200262883235,917.9190865878617
P11426,Protein 1427,1153.720995135422,1023.058605436943,728.0417415706177,845.7076896865672,787.6874068012481,831.9198942433025
P11427,Protein 1428,953.4413628515807,1176.1302351730096,947.127308522145,855.7586582801408,874.2599603187036,866.0830578513055
P11428,Protein 1429,657.1111651228915,1126.87439983247,869.5990950646631,746.9418229161128,955.4927912762347,837.2622553610937
P11429,Protein 1430,1073.0137036619844,1010.6599650837521,1512.4391991122561,1096.2213772796758,1123.6417284161944,899.5674106173951
P11430,Protein 1431,838.1212043635405,1306.0116031474975,995.288809897577,782.7451437044216,1171.301478094713,1052.8014475014281
P11431,Protein 1432,639.1728390261827,782.7353223122918,1030.0838963534395,492.4940368079499,1050.6963406817472,941.4920629942867
P11432,Protein 1433,978.0475325253782,702.8900600267699,919.1238444207545,1047.0148721506885,914.1723852026969,1275.13938797428
P11433,Protein 1434,758.6213436375489,923.9222531250039,1276.7404812007749,998.2595761767847,1024.5163532850643,860.2351840045212
P11434,Protein 1435,833.1615977824656,1345.9577525170348,1014.614951864674,912.571212675519,986.9656403011294,899.103823029137
P11435,Protein 1436,883.8939873832761,882.2122531376159,1262.3345529416638,1068.5137703489052,1036.3439847140614,955.3667368681687
P11436,Protein 1437,1179.9470183430587,1265.485356074968,1263.289114699868,918.7870866222644,1056.8329214826701,1067.9765278127404
P11437,Protein 1438,700.7132839547021,1011.5065216145343,992.0823416305989,1053.6092785853818,980.5975105891883,880.8392042994678
P11438,Protein 1439,902.2135087717979,1360.7845452574618,665.8593737063962,670.5144389103152,1101.0933508770677,722.5750870467102
P11439,Protein 1440,776.6527327677293,1170.5492080007884,1103.6281735016955,786.5470739115408,927.5010926818723,1134.6950614880948
P11440,Protein 1441,976.9635367856177,690.7576460355024,745.665137637887,956.3601857811492,890.9653800187529,1043.4102065299796
P11441,Protein 1442,976.9039169463476,676.8792783702427,1228.3093197154494,1193.214318001435,978.3923689146541,954.6345979092982
P11442,Protein 1443,733.0310412569315,1070.5427348930164,926.4741255358425,1119.802934786662,618.4230075184801,925.6877066006289
P11443,Protein 1444,1036.0960363339593,677.2280904899918,1043.826303547067,659.2331986735812,808.9323087360607,1075.1466526901047
P11444,Protein 1445,911.8216521126097,549.3078036332042,934.6844508514622,812.7409993822673,1022.6334539560532,765.6095112780293
P11445,Protein 1446,1035.6856085822335,1216.8398456104035,1020.7760369911541,811.7911191953173,1135.9278680006792,952.6413237455204
P11446,Protein 1447,1049.906553495884,1047.6505137855727,1077.720592413262,718.6231596245807,1007.0934312596668,791.8656611769721
P11447,Protein 1448,1046.7730530448239,889.546607926145,1004.8207294905786,999.5949547880247,882.5619764268505,699.3308804511564
P11448,Protein 1449,926.8395418129184,1159.0693492948822,828.1583348093816,815.6801724965354,645.6228817295025,1071.8842470679385
P11449,Protein 1450,635.5960066118172,755.2122464666606,887.0636689910427,917.629729836014,1073.7788998853898,811.2858681582535
P11450,Protein 1451,913.4410071930286,809.8019589920533,1040.3689642350191,731.8385805515456,1112.2711529895123,954.6768684679291
P11451,Protein 1452,1170.3057997261185,1024.849814847036,828.7101991780332,1040.157045681126,1106.6373532672317,925.8149891887615
P11452,Protein 1453,1401.5047537543692,1281.6649820934247,1018.3934132250173,1103.301589244278,837.387511557026,1035.4284728992868
P11453,Protein 1454,983.4082148927376,1056.528582251073,961.3868014539629,741.6621036766423,1106.8086213460263,953.3710944028722
P11454,Protein 1455,856.1367714421431,1178.26266126691,867.7756263708718,908.0520553726166,914.2381542192566,717.1620818472084
P11455,Protein 1456,1044.6290950051543,1085.9419837137705,1142.535897064557,1217.428830404516,897.396125480648,766.7569741214007
P11456,Protein 1457,1143.4244446580974,928.77893233465,966.817639877534,882.148937036986,900.8033989007047,943.7061365312027
P11457,Protein 1458,908.4459796582398,1044.2468419918412,850.1138179355585,886.8325473507981,1037.3568700653577,892.1689585186174
P11458,Protein 1459,794.8953786956706,1183.5152890815243,1127.0961977819486,1002.4190901569514,834.025381438743,744.5992817112497
P11459,Protein 1460,768.7702345088596,1185.493085144894,841.6092291152048,699.2764866247593,1077.429631967064,544.2486058651631
P11460,Protein 1461,964.0865698846656,654.6895283921157,1272.702988920568,1094.9631824748606,543.6674535289287,1111.3948055214553
P11461,Protein 1462,1293.1124423723963,888.9023880933744,832.0003379251085,890.6618397389086,703.6085859616768,1162.4284089376467
P11462,Protein 1463,1211.81173023352,1103.2509550550867,1050.934928144498,970.8776906730196,1006.6972299279523,960.3349644920336
P11463,Protein 1464,759.3349707918558,705.7441556131915,1085.5928448997333,857.7251648796997,808.0289513966557,1239.7899550157333
P11464,Protein 1465,1022.1886261337115,1248.8573199648793,823.2110765672893,959.1466095963249,595.8611655090922,753.1067196002523
P11465,Protein 1466,599.194759302545,1087.7695380821503,1044.325275459399,868.2707998993603,692.6152798635593,937.6222503014233
P11466,Protein 1467,799.7000709166261,1366.2054136216955,1287.5931963063226,836.191005998463,731.958037785645,993.8546161752846
P11467,Protein 1468,1424.2816069002022,1010.7711040107898,825.0680617153523,915.7334688123251,973.0349453433494,794.0807149709748
P11468,Protein 1469,867.0788946105703,872.5449145417252,1323.1052938542473,863.4485356294236,846.4034424206341,857.0781477715009
P11469,Protein 1470,1155.3434405847042,914.8602187330845,1100.6885991188703,862.7480757889717,903.542333595202,755.5366749860766
P11470,Protein 1471,875.3976983571597,972.4591385253852,820.5376343503683,929.647830305144,794.4962038941948,975.5685645827074
P11471,Protein 1472,1209.1971695533082,856.5929450308922,1148.1390360066862,1155.4331492246026,689.4300277923123,1008.137629068231
P11472,Protein 1473,1487.4982044508731,1184.396655915309,1000.6336802287527,981.3563834737475,701.2738893320927,848.3555315300606
P11473,Protein 1474,1154.473672368385,1098.5185204341597,1095.9972368718704,855.7822687101046,915.2391008732858,595.1273158627514
P11474,Protein 1475,884.2234621399947,718.8418759881924,1081.5417840822286,1052.284913517926,929.1308844096732,931.5592904493755
P11475,Protein 1476,1168.583340538884,614.3687460040651,1028.8938350404023,973.9330538066495,892.1890382729304,957.5975174178761
P11476,Protein 1477,1008.7491804013139,965.6383309431308,1214.4389501801709,703.6616970206686,942.474227583821,924.2742723178591
P11477,Protein 1478,822.9287525855143,1202.6399014669717,951.9456378722903,876.7837764025276,669.4567582332028,966.1390545196488
P11478,Protein 1479,1115.737971689372,844.5049728847465,1188.2347056741594,1187.45201481268,724.8036977953458,915.1403508894743
P11479,Protein 1480,799.528353842084,602.5275419779657,690.8419250993801,673.4493242316443,786.3660299384528,821.230458543795
P11480,Protein 1481,957.4002155492066,589.2894468322199,965.08897722098,998.4204915608726,1257.662665558613,711.8928779187324
P11481,Protein 1482,633.7160964843342,1154.0738278817053,708.9448495506947,1013.8866523525937,806.487426373337,948.1307832072325
P11482,Protein 1483,835.6913120688191,866.8326372425851,1305.9796747601783,980.1656244807755,889.6831001442154,548.3469631501919
P11483,Protein 1484,1124.6578615850747,941.3136707501533,1309.1277797585965,1037.6085119218192,1258.2932613086423,1057.652288676262
P11484,Protein 1485,1152.2520740815635,882.6657711973834,1026.8541081537744,959.7716863411495,810.237044564288,679.7627601849795
P11485,Protein 1486,953.9098048783022,1063.543357364521,1057.8329767171458,1185.3114402311794,1018.0491056032163,740.2347912365857
P11486,Protein 1487,883.3422010280814,995.8698958476418,872.1273000728712,981.3310248998821,966.4384392263593,1008.9699679377226
P11487,Protein 1488,619.6254623833768,771.3222990770776,1497.1190902402818,840.3674847568456,975.6492767626199,1038.7768660259771
P11488,Protein 1489,620.1659580797922,687.439729634567,1031.7258185860783,707.0332770170378,561.5500021213693,1024.1486515430663
P11489,Protein 1490,1118.0989184082362,1301.0018856540478,954.3349208599928,1229.5728206843698,656.3953227441552,960.4265161637775
P11490,Protein 1491,1147.7280856427942,999.0369068586009,866.5082074991269,981.4389497200334,970.034747375005,1077.1022163734071
P11491,Protein 1492,1300.8648694024366,1431.0168343729138,978.5894912641295,942.2550621721964,856.6320586942334,906.3533256887182
P11492,Protein 1493,1226.7090101030988,967.9522749707977,867.6656296743519,905.1513778084684,686.4850811235472,840.0195180832712
P11493,Protein 1494,1296.5737416357674,1208.5423114888556,770.2593253010251,807.2585275152468,873.4690792563922,886.780724110288
P11494,Protein 1495,1114.118366069225,919.7629344113575,1052.256077697338,767.8826473135849,962.0870117725306,801.5210415184314
P11495,Protein 1496,1179.7471181982582,844.1759750481177,950.0032478042718,1074.685010089128,907.3863842493553,781.0235360447833
P11496,Protein 1497,668.6294070140361,968.2934725388192,844.582107091774,896.2889966340584,847.9474963366163,829.9168178043043
P11497,Protein 1498,921.258388892053,1023.6328083168579,519.7307946846213,778.5444063023917,892.023722917753,814.5088718895876
P11498,Protein 1499,875.0712480090817,1073.60202253489,903.5246410374766,761.3700144657198,1024.2421004297582,774.6898833440888
P11499,Protein 1500,1120.1519783882834,840.7358180785154,585.6095448723813,980.177082720325,883.6578557646764,882.8133434720143
P11500,Protein 1501,1165.8265069557667,514.2921790594717,1080.3426554501073,868.3678759440986,644.4851630504138,644.3228974323358
P11501,Protein 1502,789.5370524517514,1157.7010517408917,1024.2419188857953,972.8262589406131,1038.82676848873,980.3732119530073
P11502,Protein 1503,779.0831775037447,801.0986419016365,1527.1726150444724,910.1145005391143,801.3046287564325,824.8315770765475
P11503,Protein 1504,752.569356049604,1231.2852420152462,991.766364442094,749.6598888675483,774.8632409619994,872.1335962580973
P11504,Protein 1505,1022.773329425517,772.7357070156888,903.7232692065929,950.2828087027713,824.4960523711841,872.4617400582409
P11505,Protein 1506,1030.6669584476876,1155.2591323429342,1162.1739187343792,1027.9371830205414,956.395039736584,1047.7116862945568
P11506,Protein 1507,1452.0986143273735,1049.666229505684,1025.7894957310236,585.0420647474662,1052.4339357006866,704.6600947257061
P11507,Protein 1508,847.0229641545997,1135.6906192547262,1245.491532938277,952.8450142386667,994.5421393608858,1138.5201713970973
P11508,Protein 1509,1083.4102991420139,802.1849893985175,1374.4441045452631,960.1697205480634,777.2680932237781,691.7734677392798
P11509,Protein 1510,1250.6363193817392,1083.9119879419868,656.2239569663,1088.0506878034284,779.8775780039563,885.0215112576894
P11510,Protein 1511,980.1805041448996,1064.6740137486515,872.104696516757,939.467912760224,1088.9189392854812,631.878255719922
P11511,Protein 1512,782.7864235087254,1379.5374569097216,875.680444156764,949.6654630752959,902.9493029941708,733.4906577609454
P11512,Protein 1513,1353.0275601066335,725.2995799550486,1236.2775057032356,858.2770783448518,803.13025594522,889.8338810885734
P11513,Protein 1514,1352.0798845824684,1239.6123699629397,980.6295730733787,1044.004041697658,813.1581731033083,990.4644702572352
P11514,Protein 1515,1248.792854296086,781.3327058915953,901.7747125630383,902.0148704656115,719.2491172732814,524.9074381483244
P11515,Protein 1516,946.2181231344022,1193.6080783614855,1313.5435428117967,757.0775999843254,825.1609744308325,956.2478328036912
P11516,Protein 1517,819.4881874391247,1312.897969118325,661.1249332009779,1102.7235119160878,1013.2498608612746,992.6207255672821
P11517,Protein 1518,1241.6375984510048,1007.5807755742333,454.12004951458096,825.141192678128,1004.185889741477,944.0530728293253
P11518,Protein 1519,747.1694826201939,1205.669127233937,1065.2668090543257,822.2192995468763,1101.3894330130702,872.2474698202901
P11519,Protein 1520,1229.2108082925392,1210.0773978826332,925.940437155784,797.4644280294522,779.2867070636839,1054.3310466147818
P11520,Protein 1521,563.5935849773298,538.9742219890666,1199.9623394081004,867.6599286563832,1012.450886018336,1106.6114456965847
P11521,Protein 1522,787.9507756596049,961.9241553073496,839.575494009483,899.7827161481264,858.2514278109135,807.6086250472887
P11522,Protein 1523,791.3613882929712,1097.6219492358462,1216.583763886885,918.9960702357047,890.9217812050662,708.5455771219313
P11523,Protein 1524,1092.9870975675656,1197.5462393638954,921.5012848742791,962.0271104109476,706.5154387691086,577.9909230137216
P11524,Protein 1525,1301.6468772026717,784.5198370480902,627.4952582701108,920.5351462559673,1081.0772763168218,1041.2882923436919
P11525,Protein 1526,823.156257238025,1093.5380514523558,1016.4443349481751,1133.6523795962316,883.2172463106131,916.0836487938333
P11526,Protein 1527,1140.462976405586,772.0972499360182,1098.5219756037206,940.3094161884248,1166.9613694800073,938.0187765363507
P11527,Protein 1528,1301.507884441133,767.1758125269939,1246.7383297994786,750.7159034062382,861.7129263873821,846.3351202445724
P11528,Protein 1529,1063.9437916243455,968.8138165990176,1166.5510306303897,630.994087147126,1063.572537109468,805.7669487834772
P11529,Protein 1530,1085.4212935824753,1143.7017349089383,785.3704706576834,889.4433234457322,1077.3685714227151,708.72567747065
P11530,Protein 1531,1016.0431255288631,1152.673039901289,939.448078374393,1105.424976897326,804.849615741975,827.4638780615222
P11531,Protein 1532,1043.0158250838629,906.9799988525193,1115.0577902419254,1142.9656251107722,490.40049935931927,739.6703286329254
P11532,Protein 1533,784.7237962394172,753.3203662173198,1398.6985960546333,1011.6699699020788,953.2526254321165,776.885198127719
P11533,Protein 1534,1137.5393478044068,976.7695812976567,1031.2511860758393,844.7126919887828,838.014318829998,741.1465651527285
